primary|2024|sheridan|4|4|4-4|REP UNITED STATES SENATOR|1|JOHN BARRASSO|45
primary|2024|sheridan|4|4|4-4|REP UNITED STATES SENATOR|1|REID RASNER|17
primary|2024|sheridan|4|4|4-4|REP UNITED STATES SENATOR|1|JOHN HOLTZ|7
primary|2024|sheridan|4|4|4-4|REP UNITED STATES SENATOR|1|Write-In Totals|1
primary|2024|sheridan|4|4|4-4|REP UNITED STATES REPRESENTATIVE|1|HARRIET HAGEMAN|45
primary|2024|sheridan|4|4|4-4|REP UNITED STATES REPRESENTATIVE|1|STEVEN R. HELLING|23
primary|2024|sheridan|4|4|4-4|REP UNITED STATES REPRESENTATIVE|1|Write-In Totals|4
primary|2024|sheridan|4|4|4-4|REP STATE REPRESENTATIVE HOUSE DIST 29|1|KEN PENDERGRAFT|47
primary|2024|sheridan|4|4|4-4|REP STATE REPRESENTATIVE HOUSE DIST 29|1|Write-In Totals|8
primary|2024|sheridan|4|4|4-4|REP COUNTY COMMISSIONERS 4 YR|2|LYNN CUSTIS|34
primary|2024|sheridan|4|4|4-4|REP COUNTY COMMISSIONERS 4 YR|2|LONNIE J. WRIGHT|34
primary|2024|sheridan|4|4|4-4|REP COUNTY COMMISSIONERS 4 YR|2|MICHAEL R. ARZY|33
primary|2024|sheridan|4|4|4-4|REP COUNTY COMMISSIONERS 4 YR|2|HARLEY SHUCK|10
primary|2024|sheridan|4|4|4-4|REP COUNTY COMMISSIONERS 4 YR|2|NICHOLAS GEORGE|9
primary|2024|sheridan|4|4|4-4|REP COUNTY COMMISSIONERS 4 YR|2|NOLL ROBERTS|2
primary|2024|sheridan|4|4|4-4|REP COUNTY COMMISSIONERS 4 YR|2|Write-In Totals|1
primary|2024|sheridan|4|4|4-4|REP COUNTY COMMISSIONERS 2 YR|1|JOHN HEYNEMAN|37
primary|2024|sheridan|4|4|4-4|REP COUNTY COMMISSIONERS 2 YR|1|HOLLY JENNINGS|37
primary|2024|sheridan|4|4|4-4|REP COUNTY COMMISSIONERS 2 YR|1|Write-In Totals|0
primary|2024|sheridan|4|4|4-4|REP PRECINCT COMMITTEEMAN 4-4|1|MARK S. KINNER|47
primary|2024|sheridan|4|4|4-4|REP PRECINCT COMMITTEEMAN 4-4|1|DAVID C FISHER|20
primary|2024|sheridan|4|4|4-4|REP PRECINCT COMMITTEEMAN 4-4|1|Write-In Totals|2
primary|2024|sheridan|4|4|4-4|REP PRECINCT COMMITTEEWOMAN 4-4|1|TIBBIE J. KINNER|38
primary|2024|sheridan|4|4|4-4|REP PRECINCT COMMITTEEWOMAN 4-4|1|BARBARA A. HILL|29
primary|2024|sheridan|4|4|4-4|REP PRECINCT COMMITTEEWOMAN 4-4|1|Write-In Totals|2
primary|2024|sheridan|4|4|4-4|DEM UNITED STATES SENATOR|1|SCOTT D MORROW|8
primary|2024|sheridan|4|4|4-4|DEM UNITED STATES SENATOR|1|Write-In Totals|0
primary|2024|sheridan|4|4|4-4|DEM UNITED STATES REPRESENTATIVE|1|KYLE G. CAMERON|8
primary|2024|sheridan|4|4|4-4|DEM UNITED STATES REPRESENTATIVE|1|Write-In Totals|0
primary|2024|sheridan|4|4|4-4|DEM STATE REPRESENTATIVE HOUSE DIST 29|1|Write-In Totals|3
primary|2024|sheridan|4|4|4-4|DEM COUNTY COMMISSIONERS 4 YR|2|SYDNEE ALYSTER|8
primary|2024|sheridan|4|4|4-4|DEM COUNTY COMMISSIONERS 4 YR|2|Write-In Totals|0
primary|2024|sheridan|4|4|4-4|DEM COUNTY COMMISSIONERS 2 YR|1|Write-In Totals|0
primary|2024|sheridan|4|4|4-4|DEM PRECINCT COMMITTEEMAN 4-4|1|ROB DAVIDSON|7
primary|2024|sheridan|4|4|4-4|DEM PRECINCT COMMITTEEMAN 4-4|1|Write-In Totals|0
primary|2024|sheridan|4|4|4-4|DEM PRECINCT COMMITTEEWOMAN 4-4|1|Write-In Totals|0
primary|2024|sheridan|4|4|4-4|COUNCIL MEMBERS CITY OF SHERIDAN|3|BEV LEICHTNAM|44
primary|2024|sheridan|4|4|4-4|COUNCIL MEMBERS CITY OF SHERIDAN|3|JACK WOOD|44
primary|2024|sheridan|4|4|4-4|COUNCIL MEMBERS CITY OF SHERIDAN|3|STEVEN BRANTZ|41
primary|2024|sheridan|4|4|4-4|COUNCIL MEMBERS CITY OF SHERIDAN|3|SCOTT VAN DORSTEN|35
primary|2024|sheridan|4|4|4-4|COUNCIL MEMBERS CITY OF SHERIDAN|3|Write-In Totals|0
primary|2024|sheridan|4|4|4-4|MAYOR CITY OF SHERIDAN|1|RICHARD BRIDGER|63
primary|2024|sheridan|4|4|4-4|MAYOR CITY OF SHERIDAN|1|MATTHEW HAMILTON|15
primary|2024|sheridan|4|4|4-4|MAYOR CITY OF SHERIDAN|1|Write-In Totals|0
