primary|2024|sheridan|20|2|20-2|REP UNITED STATES SENATOR|1|JOHN BARRASSO|35
primary|2024|sheridan|20|2|20-2|REP UNITED STATES SENATOR|1|REID RASNER|17
primary|2024|sheridan|20|2|20-2|REP UNITED STATES SENATOR|1|JOHN HOLTZ|10
primary|2024|sheridan|20|2|20-2|REP UNITED STATES SENATOR|1|Write-In Totals|4
primary|2024|sheridan|20|2|20-2|REP UNITED STATES REPRESENTATIVE|1|HARRIET HAGEMAN|51
primary|2024|sheridan|20|2|20-2|REP UNITED STATES REPRESENTATIVE|1|STEVEN R. HELLING|19
primary|2024|sheridan|20|2|20-2|REP UNITED STATES REPRESENTATIVE|1|Write-In Totals|1
primary|2024|sheridan|20|2|20-2|REP STATE REPRESENTATIVE HOUSE DIST 51|1|LAURIE BRATTEN|60
primary|2024|sheridan|20|2|20-2|REP STATE REPRESENTATIVE HOUSE DIST 51|1|Write-In Totals|7
primary|2024|sheridan|20|2|20-2|REP COUNTY COMMISSIONERS 4 YR|2|MICHAEL R. ARZY|41
primary|2024|sheridan|20|2|20-2|REP COUNTY COMMISSIONERS 4 YR|2|LONNIE J. WRIGHT|34
primary|2024|sheridan|20|2|20-2|REP COUNTY COMMISSIONERS 4 YR|2|LYNN CUSTIS|29
primary|2024|sheridan|20|2|20-2|REP COUNTY COMMISSIONERS 4 YR|2|HARLEY SHUCK|9
primary|2024|sheridan|20|2|20-2|REP COUNTY COMMISSIONERS 4 YR|2|NOLL ROBERTS|6
primary|2024|sheridan|20|2|20-2|REP COUNTY COMMISSIONERS 4 YR|2|NICHOLAS GEORGE|4
primary|2024|sheridan|20|2|20-2|REP COUNTY COMMISSIONERS 4 YR|2|Write-In Totals|1
primary|2024|sheridan|20|2|20-2|REP COUNTY COMMISSIONERS 2 YR|1|HOLLY JENNINGS|41
primary|2024|sheridan|20|2|20-2|REP COUNTY COMMISSIONERS 2 YR|1|JOHN HEYNEMAN|30
primary|2024|sheridan|20|2|20-2|REP COUNTY COMMISSIONERS 2 YR|1|Write-In Totals|0
primary|2024|sheridan|20|2|20-2|REP PRECINCT COMMITTEEMAN 20-2|1|EMERSON SCOTT|47
primary|2024|sheridan|20|2|20-2|REP PRECINCT COMMITTEEMAN 20-2|1|CURT MCCRIGHT|21
primary|2024|sheridan|20|2|20-2|REP PRECINCT COMMITTEEMAN 20-2|1|Write-In Totals|0
primary|2024|sheridan|20|2|20-2|REP PRECINCT COMMITTEEWOMAN 20-2|1|SHARON MCCRIGHT|54
primary|2024|sheridan|20|2|20-2|REP PRECINCT COMMITTEEWOMAN 20-2|1|Write-In Totals|4
primary|2024|sheridan|20|2|20-2|DEM UNITED STATES SENATOR|1|SCOTT D MORROW|4
primary|2024|sheridan|20|2|20-2|DEM UNITED STATES SENATOR|1|Write-In Totals|0
primary|2024|sheridan|20|2|20-2|DEM UNITED STATES REPRESENTATIVE|1|KYLE G. CAMERON|4
primary|2024|sheridan|20|2|20-2|DEM UNITED STATES REPRESENTATIVE|1|Write-In Totals|0
primary|2024|sheridan|20|2|20-2|DEM STATE REPRESENTATIVE HOUSE DIST 51|1|Write-In Totals|3
primary|2024|sheridan|20|2|20-2|DEM COUNTY COMMISSIONERS 4 YR|2|SYDNEE ALYSTER|4
primary|2024|sheridan|20|2|20-2|DEM COUNTY COMMISSIONERS 4 YR|2|Write-In Totals|1
primary|2024|sheridan|20|2|20-2|DEM COUNTY COMMISSIONERS 2 YR|1|Write-In Totals|1
primary|2024|sheridan|20|2|20-2|DEM PRECINCT COMMITTEEMAN 20-2|1|MARK J. WALLACE|4
primary|2024|sheridan|20|2|20-2|DEM PRECINCT COMMITTEEMAN 20-2|1|Write-In Totals|0
primary|2024|sheridan|20|2|20-2|DEM PRECINCT COMMITTEEWOMAN 20-2|1|CATHY WALLACE|4
primary|2024|sheridan|20|2|20-2|DEM PRECINCT COMMITTEEWOMAN 20-2|1|Write-In Totals|0
