primary|2024|sheridan|3|3|3-3|REP UNITED STATES SENATOR|1|JOHN BARRASSO|89
primary|2024|sheridan|3|3|3-3|REP UNITED STATES SENATOR|1|REID RASNER|33
primary|2024|sheridan|3|3|3-3|REP UNITED STATES SENATOR|1|JOHN HOLTZ|13
primary|2024|sheridan|3|3|3-3|REP UNITED STATES SENATOR|1|Write-In Totals|1
primary|2024|sheridan|3|3|3-3|REP UNITED STATES REPRESENTATIVE|1|HARRIET HAGEMAN|97
primary|2024|sheridan|3|3|3-3|REP UNITED STATES REPRESENTATIVE|1|STEVEN R. HELLING|35
primary|2024|sheridan|3|3|3-3|REP UNITED STATES REPRESENTATIVE|1|Write-In Totals|2
primary|2024|sheridan|3|3|3-3|REP STATE REPRESENTATIVE HOUSE DIST 51|1|LAURIE BRATTEN|108
primary|2024|sheridan|3|3|3-3|REP STATE REPRESENTATIVE HOUSE DIST 51|1|Write-In Totals|5
primary|2024|sheridan|3|3|3-3|REP COUNTY COMMISSIONERS 4 YR|2|MICHAEL R. ARZY|77
primary|2024|sheridan|3|3|3-3|REP COUNTY COMMISSIONERS 4 YR|2|LONNIE J. WRIGHT|67
primary|2024|sheridan|3|3|3-3|REP COUNTY COMMISSIONERS 4 YR|2|LYNN CUSTIS|50
primary|2024|sheridan|3|3|3-3|REP COUNTY COMMISSIONERS 4 YR|2|HARLEY SHUCK|19
primary|2024|sheridan|3|3|3-3|REP COUNTY COMMISSIONERS 4 YR|2|NICHOLAS GEORGE|15
primary|2024|sheridan|3|3|3-3|REP COUNTY COMMISSIONERS 4 YR|2|NOLL ROBERTS|8
primary|2024|sheridan|3|3|3-3|REP COUNTY COMMISSIONERS 4 YR|2|Write-In Totals|3
primary|2024|sheridan|3|3|3-3|REP COUNTY COMMISSIONERS 2 YR|1|HOLLY JENNINGS|73
primary|2024|sheridan|3|3|3-3|REP COUNTY COMMISSIONERS 2 YR|1|JOHN HEYNEMAN|62
primary|2024|sheridan|3|3|3-3|REP COUNTY COMMISSIONERS 2 YR|1|Write-In Totals|1
primary|2024|sheridan|3|3|3-3|REP PRECINCT COMMITTEEMAN 3-3|1|TOD WINDSOR|64
primary|2024|sheridan|3|3|3-3|REP PRECINCT COMMITTEEMAN 3-3|1|ROB FORISTER|60
primary|2024|sheridan|3|3|3-3|REP PRECINCT COMMITTEEMAN 3-3|1|Write-In Totals|1
primary|2024|sheridan|3|3|3-3|REP PRECINCT COMMITTEEWOMAN 3-3|1|JENNIFER CRAFT|81
primary|2024|sheridan|3|3|3-3|REP PRECINCT COMMITTEEWOMAN 3-3|1|JAN D. WINDSOR|49
primary|2024|sheridan|3|3|3-3|REP PRECINCT COMMITTEEWOMAN 3-3|1|Write-In Totals|1
primary|2024|sheridan|3|3|3-3|DEM UNITED STATES SENATOR|1|SCOTT D MORROW|8
primary|2024|sheridan|3|3|3-3|DEM UNITED STATES SENATOR|1|Write-In Totals|0
primary|2024|sheridan|3|3|3-3|DEM UNITED STATES REPRESENTATIVE|1|KYLE G. CAMERON|8
primary|2024|sheridan|3|3|3-3|DEM UNITED STATES REPRESENTATIVE|1|Write-In Totals|0
primary|2024|sheridan|3|3|3-3|DEM STATE REPRESENTATIVE HOUSE DIST 51|1|Write-In Totals|0
primary|2024|sheridan|3|3|3-3|DEM COUNTY COMMISSIONERS 4 YR|2|SYDNEE ALYSTER|8
primary|2024|sheridan|3|3|3-3|DEM COUNTY COMMISSIONERS 4 YR|2|Write-In Totals|0
primary|2024|sheridan|3|3|3-3|DEM COUNTY COMMISSIONERS 2 YR|1|Write-In Totals|0
primary|2024|sheridan|3|3|3-3|DEM PRECINCT COMMITTEEMAN 3-3|1|Write-In Totals|1
primary|2024|sheridan|3|3|3-3|DEM PRECINCT COMMITTEEWOMAN 3-3|1|Write-In Totals|1
primary|2024|sheridan|3|3|3-3|COUNCIL MEMBERS CITY OF SHERIDAN|3|STEVEN BRANTZ|90
primary|2024|sheridan|3|3|3-3|COUNCIL MEMBERS CITY OF SHERIDAN|3|JACK WOOD|81
primary|2024|sheridan|3|3|3-3|COUNCIL MEMBERS CITY OF SHERIDAN|3|BEV LEICHTNAM|71
primary|2024|sheridan|3|3|3-3|COUNCIL MEMBERS CITY OF SHERIDAN|3|SCOTT VAN DORSTEN|61
primary|2024|sheridan|3|3|3-3|COUNCIL MEMBERS CITY OF SHERIDAN|3|Write-In Totals|7
primary|2024|sheridan|3|3|3-3|MAYOR CITY OF SHERIDAN|1|RICHARD BRIDGER|106
primary|2024|sheridan|3|3|3-3|MAYOR CITY OF SHERIDAN|1|MATTHEW HAMILTON|31
primary|2024|sheridan|3|3|3-3|MAYOR CITY OF SHERIDAN|1|Write-In Totals|8
