general|2024|sheridan|13|1|13-1|PRESIDENT AND VICE-PRESIDENT|1|REP TRUMP/VANCE|453
general|2024|sheridan|13|1|13-1|PRESIDENT AND VICE-PRESIDENT|1|DEM HARRIS/WALZ|118
general|2024|sheridan|13|1|13-1|PRESIDENT AND VICE-PRESIDENT|1|LIB OLIVER/TER MAAT|13
general|2024|sheridan|13|1|13-1|PRESIDENT AND VICE-PRESIDENT|1|Write-In Totals|10
general|2024|sheridan|13|1|13-1|UNITED STATES SENATOR|1|REP JOHN BARRASSO|484
general|2024|sheridan|13|1|13-1|UNITED STATES SENATOR|1|DEM SCOTT D MORROW|98
general|2024|sheridan|13|1|13-1|UNITED STATES SENATOR|1|Write-In Totals|6
general|2024|sheridan|13|1|13-1|UNITED STATES REPRESENTATIVE|1|REP HARRIET HAGEMAN|452
general|2024|sheridan|13|1|13-1|UNITED STATES REPRESENTATIVE|1|DEM KYLE G. CAMERON|102
general|2024|sheridan|13|1|13-1|UNITED STATES REPRESENTATIVE|1|LIB RICHARD BRUBAKER|20
general|2024|sheridan|13|1|13-1|UNITED STATES REPRESENTATIVE|1|CST JEFFREY HAGGIT|8
general|2024|sheridan|13|1|13-1|UNITED STATES REPRESENTATIVE|1|Write-In Totals|5
general|2024|sheridan|13|1|13-1|STATE REP HOUSE DIST #30|1|REP TOM KELLY|0
general|2024|sheridan|13|1|13-1|STATE REP HOUSE DIST #30|1|Write-In Totals|0
general|2024|sheridan|13|1|13-1|STATE REP HOUSE DIST #51|1|REP LAURIE BRATTEN|500
general|2024|sheridan|13|1|13-1|STATE REP HOUSE DIST #51|1|Write-In Totals|25
general|2024|sheridan|13|1|13-1|COUNTY COMMISSIONERS 4YR|2|REP MICHAEL R. ARZY|396
general|2024|sheridan|13|1|13-1|COUNTY COMMISSIONERS 4YR|2|REP LONNIE J. WRIGHT|382
general|2024|sheridan|13|1|13-1|COUNTY COMMISSIONERS 4YR|2|DEM SYDNEE ALYSTER|116
general|2024|sheridan|13|1|13-1|COUNTY COMMISSIONERS 4YR|2|Write-In Totals|17
general|2024|sheridan|13|1|13-1|COUNTY COMMISSIONERS 2YR|1|REP HOLLY JENNINGS|477
general|2024|sheridan|13|1|13-1|COUNTY COMMISSIONERS 2YR|1|Write-In Totals|28
general|2024|sheridan|13|1|13-1|RETAIN JUSTICE JOHN G. FENN|1|YES|442
general|2024|sheridan|13|1|13-1|RETAIN JUSTICE JOHN G. FENN|1|NO|88
general|2024|sheridan|13|1|13-1|RETAIN JUSTICE KATE M. FOX|1|YES|430
general|2024|sheridan|13|1|13-1|RETAIN JUSTICE KATE M. FOX|1|NO|79
general|2024|sheridan|13|1|13-1|RETAIN JUDGE A DARCI A.V. PHILLIPS|1|YES|451
general|2024|sheridan|13|1|13-1|RETAIN JUDGE A DARCI A.V. PHILLIPS|1|NO|79
general|2024|sheridan|13|1|13-1|RETAIN JUDGE B BENJAMIN KIRVEN|1|YES|431
general|2024|sheridan|13|1|13-1|RETAIN JUDGE B BENJAMIN KIRVEN|1|NO|85
general|2024|sheridan|13|1|13-1|SHERIDAN CO SCH DIST NO. II AT-LARGE TRUSTEES|5|JEFF TOMLINSON|277
general|2024|sheridan|13|1|13-1|SHERIDAN CO SCH DIST NO. II AT-LARGE TRUSTEES|5|ED FESSLER|270
general|2024|sheridan|13|1|13-1|SHERIDAN CO SCH DIST NO. II AT-LARGE TRUSTEES|5|DANA WYATT|261
general|2024|sheridan|13|1|13-1|SHERIDAN CO SCH DIST NO. II AT-LARGE TRUSTEES|5|DOUG MOORE|243
general|2024|sheridan|13|1|13-1|SHERIDAN CO SCH DIST NO. II AT-LARGE TRUSTEES|5|SARAH GRASKY SMOTHERS|220
general|2024|sheridan|13|1|13-1|SHERIDAN CO SCH DIST NO. II AT-LARGE TRUSTEES|5|TONY LECHOLAT|216
general|2024|sheridan|13|1|13-1|SHERIDAN CO SCH DIST NO. II AT-LARGE TRUSTEES|5|SHANE RADER|201
general|2024|sheridan|13|1|13-1|SHERIDAN CO SCH DIST NO. II AT-LARGE TRUSTEES|5|SALVADOR MADRIGAL|136
general|2024|sheridan|13|1|13-1|SHERIDAN CO SCH DIST NO. II AT-LARGE TRUSTEES|5|Write-In Totals|26
general|2024|sheridan|13|1|13-1|NORTHERN WY COMM COLL DIST AT-LARGE TRUSTEES|4|TRACY SWANSON|333
general|2024|sheridan|13|1|13-1|NORTHERN WY COMM COLL DIST AT-LARGE TRUSTEES|4|TOM RINGLEY|312
general|2024|sheridan|13|1|13-1|NORTHERN WY COMM COLL DIST AT-LARGE TRUSTEES|4|BOB LEIBRICH|278
general|2024|sheridan|13|1|13-1|NORTHERN WY COMM COLL DIST AT-LARGE TRUSTEES|4|GARY REYNOLDS|228
general|2024|sheridan|13|1|13-1|NORTHERN WY COMM COLL DIST AT-LARGE TRUSTEES|4|Write-In Totals|17
general|2024|sheridan|13|1|13-1|SHERIDAN CO CONSERV DIST SUP RURAL|1|STEPHANIE MASTERS|266
general|2024|sheridan|13|1|13-1|SHERIDAN CO CONSERV DIST SUP RURAL|1|BRIAN CHERNI|175
general|2024|sheridan|13|1|13-1|SHERIDAN CO CONSERV DIST SUP RURAL|1|Write-In Totals|6
general|2024|sheridan|13|1|13-1|SHERIDAN CO CONSERV DIST SUP AT-LARGE TRUSTEES|1|JESSICA M WESTERN|401
general|2024|sheridan|13|1|13-1|SHERIDAN CO CONSERV DIST SUP AT-LARGE TRUSTEES|1|Write-In Totals|17
general|2024|sheridan|13|1|13-1|CONSTITUTIONAL AMENDMENT A|1|FOR|327
general|2024|sheridan|13|1|13-1|CONSTITUTIONAL AMENDMENT A|1|AGAINST|226
general|2024|sheridan|13|1|13-1|BALLOT PROPOSITION NO. I|1|capital facilities sales and use tax|323
general|2024|sheridan|13|1|13-1|BALLOT PROPOSITION NO. I|1|purpose capital facilities sales and use|260
