primary|2024|sheridan|13|1|13-1|REP UNITED STATES SENATOR|1|JOHN BARRASSO|167
primary|2024|sheridan|13|1|13-1|REP UNITED STATES SENATOR|1|REID RASNER|38
primary|2024|sheridan|13|1|13-1|REP UNITED STATES SENATOR|1|JOHN HOLTZ|26
primary|2024|sheridan|13|1|13-1|REP UNITED STATES SENATOR|1|Write-In Totals|1
primary|2024|sheridan|13|1|13-1|REP UNITED STATES REPRESENTATIVE|1|HARRIET HAGEMAN|185
primary|2024|sheridan|13|1|13-1|REP UNITED STATES REPRESENTATIVE|1|STEVEN R. HELLING|43
primary|2024|sheridan|13|1|13-1|REP UNITED STATES REPRESENTATIVE|1|Write-In Totals|3
primary|2024|sheridan|13|1|13-1|REP STATE REPRESENTATIVE HOUSE DIST 30|1|TOM KELLY|2
primary|2024|sheridan|13|1|13-1|REP STATE REPRESENTATIVE HOUSE DIST 30|1|GAIL SYMONS|0
primary|2024|sheridan|13|1|13-1|REP STATE REPRESENTATIVE HOUSE DIST 30|1|Write-In Totals|0
primary|2024|sheridan|13|1|13-1|REP STATE REPRESENTATIVE HOUSE DIST 51|1|LAURIE BRATTEN|196
primary|2024|sheridan|13|1|13-1|REP STATE REPRESENTATIVE HOUSE DIST 51|1|Write-In Totals|10
primary|2024|sheridan|13|1|13-1|REP COUNTY COMMISSIONERS 4 YR|2|MICHAEL R. ARZY|115
primary|2024|sheridan|13|1|13-1|REP COUNTY COMMISSIONERS 4 YR|2|LONNIE J. WRIGHT|111
primary|2024|sheridan|13|1|13-1|REP COUNTY COMMISSIONERS 4 YR|2|LYNN CUSTIS|106
primary|2024|sheridan|13|1|13-1|REP COUNTY COMMISSIONERS 4 YR|2|HARLEY SHUCK|33
primary|2024|sheridan|13|1|13-1|REP COUNTY COMMISSIONERS 4 YR|2|NICHOLAS GEORGE|25
primary|2024|sheridan|13|1|13-1|REP COUNTY COMMISSIONERS 4 YR|2|NOLL ROBERTS|11
primary|2024|sheridan|13|1|13-1|REP COUNTY COMMISSIONERS 4 YR|2|Write-In Totals|2
primary|2024|sheridan|13|1|13-1|REP COUNTY COMMISSIONERS 2 YR|1|HOLLY JENNINGS|128
primary|2024|sheridan|13|1|13-1|REP COUNTY COMMISSIONERS 2 YR|1|JOHN HEYNEMAN|102
primary|2024|sheridan|13|1|13-1|REP COUNTY COMMISSIONERS 2 YR|1|Write-In Totals|0
primary|2024|sheridan|13|1|13-1|REP PRECINCT COMMITTEEMAN 13-1|1|JIMMY W HELMICK|122
primary|2024|sheridan|13|1|13-1|REP PRECINCT COMMITTEEMAN 13-1|1|NICK SIDDLE|106
primary|2024|sheridan|13|1|13-1|REP PRECINCT COMMITTEEMAN 13-1|1|Write-In Totals|0
primary|2024|sheridan|13|1|13-1|REP PRECINCT COMMITTEEWOMAN 13-1|1|JUDITH (JUDY) HELMICK|139
primary|2024|sheridan|13|1|13-1|REP PRECINCT COMMITTEEWOMAN 13-1|1|TAMMY SIDDLE|89
primary|2024|sheridan|13|1|13-1|REP PRECINCT COMMITTEEWOMAN 13-1|1|Write-In Totals|0
primary|2024|sheridan|13|1|13-1|DEM UNITED STATES SENATOR|1|SCOTT D MORROW|31
primary|2024|sheridan|13|1|13-1|DEM UNITED STATES SENATOR|1|Write-In Totals|0
primary|2024|sheridan|13|1|13-1|DEM UNITED STATES REPRESENTATIVE|1|KYLE G. CAMERON|30
primary|2024|sheridan|13|1|13-1|DEM UNITED STATES REPRESENTATIVE|1|Write-In Totals|0
primary|2024|sheridan|13|1|13-1|DEM STATE REPRESENTATIVE HOUSE DIST 30|1|Write-In Totals|0
primary|2024|sheridan|13|1|13-1|DEM STATE REPRESENTATIVE HOUSE DIST 51|1|Write-In Totals|6
primary|2024|sheridan|13|1|13-1|DEM COUNTY COMMISSIONERS 4 YR|2|SYDNEE ALYSTER|27
primary|2024|sheridan|13|1|13-1|DEM COUNTY COMMISSIONERS 4 YR|2|Write-In Totals|1
primary|2024|sheridan|13|1|13-1|DEM COUNTY COMMISSIONERS 2 YR|1|Write-In Totals|2
primary|2024|sheridan|13|1|13-1|DEM PRECINCT COMMITTEEMAN 13-1|1|BRUCE TOMSOVIC|30
primary|2024|sheridan|13|1|13-1|DEM PRECINCT COMMITTEEMAN 13-1|1|Write-In Totals|0
primary|2024|sheridan|13|1|13-1|DEM PRECINCT COMMITTEEWOMAN 13-1|1|PATRICIA A. TOMSOVIC|30
primary|2024|sheridan|13|1|13-1|DEM PRECINCT COMMITTEEWOMAN 13-1|1|Write-In Totals|0
