general|2024|sheridan|5|1|5-1|PRESIDENT AND VICE-PRESIDENT|1|REP TRUMP/VANCE|129
general|2024|sheridan|5|1|5-1|PRESIDENT AND VICE-PRESIDENT|1|DEM HARRIS/WALZ|34
general|2024|sheridan|5|1|5-1|PRESIDENT AND VICE-PRESIDENT|1|LIB OLIVER/TER MAAT|1
general|2024|sheridan|5|1|5-1|PRESIDENT AND VICE-PRESIDENT|1|Write-In Totals|2
general|2024|sheridan|5|1|5-1|UNITED STATES SENATOR|1|REP JOHN BARRASSO|137
general|2024|sheridan|5|1|5-1|UNITED STATES SENATOR|1|DEM SCOTT D MORROW|29
general|2024|sheridan|5|1|5-1|UNITED STATES SENATOR|1|Write-In Totals|0
general|2024|sheridan|5|1|5-1|UNITED STATES REPRESENTATIVE|1|REP HARRIET HAGEMAN|126
general|2024|sheridan|5|1|5-1|UNITED STATES REPRESENTATIVE|1|DEM KYLE G. CAMERON|32
general|2024|sheridan|5|1|5-1|UNITED STATES REPRESENTATIVE|1|LIB RICHARD BRUBAKER|4
general|2024|sheridan|5|1|5-1|UNITED STATES REPRESENTATIVE|1|CST JEFFREY HAGGIT|0
general|2024|sheridan|5|1|5-1|UNITED STATES REPRESENTATIVE|1|Write-In Totals|0
general|2024|sheridan|5|1|5-1|STATE REP HOUSE DIST #29|1|REP KEN PENDERGRAFT|3
general|2024|sheridan|5|1|5-1|STATE REP HOUSE DIST #29|1|DEM MARTHA J WRIGHT|1
general|2024|sheridan|5|1|5-1|STATE REP HOUSE DIST #29|1|Write-In Totals|0
general|2024|sheridan|5|1|5-1|STATE REP HOUSE DIST #30|1|REP TOM KELLY|140
general|2024|sheridan|5|1|5-1|STATE REP HOUSE DIST #30|1|Write-In Totals|1
general|2024|sheridan|5|1|5-1|COUNTY COMMISSIONERS 4YR|2|REP LONNIE J. WRIGHT|117
general|2024|sheridan|5|1|5-1|COUNTY COMMISSIONERS 4YR|2|REP MICHAEL R. ARZY|111
general|2024|sheridan|5|1|5-1|COUNTY COMMISSIONERS 4YR|2|DEM SYDNEE ALYSTER|34
general|2024|sheridan|5|1|5-1|COUNTY COMMISSIONERS 4YR|2|Write-In Totals|1
general|2024|sheridan|5|1|5-1|COUNTY COMMISSIONERS 2YR|1|REP HOLLY JENNINGS|132
general|2024|sheridan|5|1|5-1|COUNTY COMMISSIONERS 2YR|1|Write-In Totals|5
general|2024|sheridan|5|1|5-1|RETAIN JUSTICE JOHN G. FENN|1|YES|118
general|2024|sheridan|5|1|5-1|RETAIN JUSTICE JOHN G. FENN|1|NO|22
