general|2024|sheridan|2|1|2-1|PRESIDENT AND VICE-PRESIDENT|1|REP TRUMP/VANCE|480
general|2024|sheridan|2|1|2-1|PRESIDENT AND VICE-PRESIDENT|1|DEM HARRIS/WALZ|134
general|2024|sheridan|2|1|2-1|PRESIDENT AND VICE-PRESIDENT|1|LIB OLIVER/TER MAAT|5
general|2024|sheridan|2|1|2-1|PRESIDENT AND VICE-PRESIDENT|1|Write-In Totals|6
general|2024|sheridan|2|1|2-1|UNITED STATES SENATOR|1|REP JOHN BARRASSO|477
general|2024|sheridan|2|1|2-1|UNITED STATES SENATOR|1|DEM SCOTT D MORROW|132
general|2024|sheridan|2|1|2-1|UNITED STATES SENATOR|1|Write-In Totals|6
general|2024|sheridan|2|1|2-1|UNITED STATES REPRESENTATIVE|1|REP HARRIET HAGEMAN|451
general|2024|sheridan|2|1|2-1|UNITED STATES REPRESENTATIVE|1|DEM KYLE G. CAMERON|120
general|2024|sheridan|2|1|2-1|UNITED STATES REPRESENTATIVE|1|LIB RICHARD BRUBAKER|21
general|2024|sheridan|2|1|2-1|UNITED STATES REPRESENTATIVE|1|CST JEFFREY HAGGIT|10
general|2024|sheridan|2|1|2-1|UNITED STATES REPRESENTATIVE|1|Write-In Totals|4
general|2024|sheridan|2|1|2-1|STATE REP HOUSE DIST #29|1|REP KEN PENDERGRAFT|470
general|2024|sheridan|2|1|2-1|STATE REP HOUSE DIST #29|1|DEM MARTHA J WRIGHT|135
general|2024|sheridan|2|1|2-1|STATE REP HOUSE DIST #29|1|Write-In Totals|3
general|2024|sheridan|2|1|2-1|COUNTY COMMISSIONERS 4YR|2|REP LONNIE J. WRIGHT|375
general|2024|sheridan|2|1|2-1|COUNTY COMMISSIONERS 4YR|2|REP MICHAEL R. ARZY|370
general|2024|sheridan|2|1|2-1|COUNTY COMMISSIONERS 4YR|2|DEM SYDNEE ALYSTER|135
general|2024|sheridan|2|1|2-1|COUNTY COMMISSIONERS 4YR|2|Write-In Totals|17
general|2024|sheridan|2|1|2-1|COUNTY COMMISSIONERS 2YR|1|REP HOLLY JENNINGS|492
