primary|2024|sheridan|8|1|8-1|REP UNITED STATES SENATOR|1|JOHN BARRASSO|219
primary|2024|sheridan|8|1|8-1|REP UNITED STATES SENATOR|1|REID RASNER|79
primary|2024|sheridan|8|1|8-1|REP UNITED STATES SENATOR|1|JOHN HOLTZ|29
primary|2024|sheridan|8|1|8-1|REP UNITED STATES SENATOR|1|Write-In Totals|6
primary|2024|sheridan|8|1|8-1|REP UNITED STATES REPRESENTATIVE|1|HARRIET HAGEMAN|273
primary|2024|sheridan|8|1|8-1|REP UNITED STATES REPRESENTATIVE|1|STEVEN R. HELLING|53
primary|2024|sheridan|8|1|8-1|REP UNITED STATES REPRESENTATIVE|1|Write-In Totals|9
primary|2024|sheridan|8|1|8-1|REP STATE REPRESENTATIVE HOUSE DIST 40|1|MARK JONES|153
primary|2024|sheridan|8|1|8-1|REP STATE REPRESENTATIVE HOUSE DIST 40|1|LIBERTY POLEY|97
primary|2024|sheridan|8|1|8-1|REP STATE REPRESENTATIVE HOUSE DIST 40|1|MARILYN CONNOLY|80
primary|2024|sheridan|8|1|8-1|REP STATE REPRESENTATIVE HOUSE DIST 40|1|Write-In Totals|2
primary|2024|sheridan|8|1|8-1|REP COUNTY COMMISSIONERS 4 YR|2|MICHAEL R. ARZY|211
primary|2024|sheridan|8|1|8-1|REP COUNTY COMMISSIONERS 4 YR|2|LONNIE J. WRIGHT|120
primary|2024|sheridan|8|1|8-1|REP COUNTY COMMISSIONERS 4 YR|2|LYNN CUSTIS|101
primary|2024|sheridan|8|1|8-1|REP COUNTY COMMISSIONERS 4 YR|2|HARLEY SHUCK|57
primary|2024|sheridan|8|1|8-1|REP COUNTY COMMISSIONERS 4 YR|2|NOLL ROBERTS|28
primary|2024|sheridan|8|1|8-1|REP COUNTY COMMISSIONERS 4 YR|2|NICHOLAS GEORGE|14
primary|2024|sheridan|8|1|8-1|REP COUNTY COMMISSIONERS 4 YR|2|Write-In Totals|3
primary|2024|sheridan|8|1|8-1|REP COUNTY COMMISSIONERS 2 YR|1|HOLLY JENNINGS|187
primary|2024|sheridan|8|1|8-1|REP COUNTY COMMISSIONERS 2 YR|1|JOHN HEYNEMAN|135
primary|2024|sheridan|8|1|8-1|REP COUNTY COMMISSIONERS 2 YR|1|Write-In Totals|4
primary|2024|sheridan|8|1|8-1|REP PRECINCT COMMITTEEMAN 8-1|2|MIKE ROBERT ROMANJENKO|188
primary|2024|sheridan|8|1|8-1|REP PRECINCT COMMITTEEMAN 8-1|2|RANDY K SAWYER|127
primary|2024|sheridan|8|1|8-1|REP PRECINCT COMMITTEEMAN 8-1|2|J.R. TWIFORD|102
primary|2024|sheridan|8|1|8-1|REP PRECINCT COMMITTEEMAN 8-1|2|Write-In Totals|14
primary|2024|sheridan|8|1|8-1|REP PRECINCT COMMITTEEWOMAN 8-1|2|JANICE BOENDER|220
primary|2024|sheridan|8|1|8-1|REP PRECINCT COMMITTEEWOMAN 8-1|2|Write-In Totals|63
primary|2024|sheridan|8|1|8-1|DEM UNITED STATES SENATOR|1|SCOTT D MORROW|22
primary|2024|sheridan|8|1|8-1|DEM UNITED STATES SENATOR|1|Write-In Totals|0
primary|2024|sheridan|8|1|8-1|DEM UNITED STATES REPRESENTATIVE|1|KYLE G. CAMERON|21
primary|2024|sheridan|8|1|8-1|DEM UNITED STATES REPRESENTATIVE|1|Write-In Totals|1
primary|2024|sheridan|8|1|8-1|DEM STATE REPRESENTATIVE HOUSE DIST 40|1|Write-In Totals|2
primary|2024|sheridan|8|1|8-1|DEM COUNTY COMMISSIONERS 4 YR|2|SYDNEE ALYSTER|20
primary|2024|sheridan|8|1|8-1|DEM COUNTY COMMISSIONERS 4 YR|2|Write-In Totals|0
primary|2024|sheridan|8|1|8-1|DEM COUNTY COMMISSIONERS 2 YR|1|Write-In Totals|2
primary|2024|sheridan|8|1|8-1|DEM PRECINCT COMMITTEEMAN 8-1|1|Write-In Totals|2
primary|2024|sheridan|8|1|8-1|DEM PRECINCT COMMITTEEWOMAN 8-1|1|Write-In Totals|0
