general|2024|sheridan|18|1|18-1|PRESIDENT AND VICE-PRESIDENT|1|REP TRUMP/VANCE|41
general|2024|sheridan|18|1|18-1|PRESIDENT AND VICE-PRESIDENT|1|DEM HARRIS/WALZ|9
general|2024|sheridan|18|1|18-1|PRESIDENT AND VICE-PRESIDENT|1|LIB OLIVER/TER MAAT|0
general|2024|sheridan|18|1|18-1|PRESIDENT AND VICE-PRESIDENT|1|Write-In Totals|0
general|2024|sheridan|18|1|18-1|UNITED STATES SENATOR|1|REP JOHN BARRASSO|39
general|2024|sheridan|18|1|18-1|UNITED STATES SENATOR|1|DEM SCOTT D MORROW|8
general|2024|sheridan|18|1|18-1|UNITED STATES SENATOR|1|Write-In Totals|0
general|2024|sheridan|18|1|18-1|UNITED STATES REPRESENTATIVE|1|REP HARRIET HAGEMAN|40
general|2024|sheridan|18|1|18-1|UNITED STATES REPRESENTATIVE|1|DEM KYLE G. CAMERON|8
general|2024|sheridan|18|1|18-1|UNITED STATES REPRESENTATIVE|1|LIB RICHARD BRUBAKER|0
general|2024|sheridan|18|1|18-1|UNITED STATES REPRESENTATIVE|1|CST JEFFREY HAGGIT|0
general|2024|sheridan|18|1|18-1|UNITED STATES REPRESENTATIVE|1|Write-In Totals|0
general|2024|sheridan|18|1|18-1|STATE REP HOUSE DIST #51|1|REP LAURIE BRATTEN|38
general|2024|sheridan|18|1|18-1|STATE REP HOUSE DIST #51|1|Write-In Totals|2
general|2024|sheridan|18|1|18-1|COUNTY COMMISSIONERS 4YR|2|REP MICHAEL R. ARZY|35
general|2024|sheridan|18|1|18-1|COUNTY COMMISSIONERS 4YR|2|REP LONNIE J. WRIGHT|22
general|2024|sheridan|18|1|18-1|COUNTY COMMISSIONERS 4YR|2|DEM SYDNEE ALYSTER|9
general|2024|sheridan|18|1|18-1|COUNTY COMMISSIONERS 4YR|2|Write-In Totals|0
general|2024|sheridan|18|1|18-1|COUNTY COMMISSIONERS 2YR|1|REP HOLLY JENNINGS|40
general|2024|sheridan|18|1|18-1|COUNTY COMMISSIONERS 2YR|1|Write-In Totals|2
general|2024|sheridan|18|1|18-1|RETAIN JUSTICE JOHN G. FENN|1|YES|32
general|2024|sheridan|18|1|18-1|RETAIN JUSTICE JOHN G. FENN|1|NO|5
general|2024|sheridan|18|1|18-1|RETAIN JUSTICE KATE M. FOX|1|YES|23
general|2024|sheridan|18|1|18-1|RETAIN JUSTICE KATE M. FOX|1|NO|10
general|2024|sheridan|18|1|18-1|RETAIN JUDGE A DARCI A.V. PHILLIPS|1|YES|34
general|2024|sheridan|18|1|18-1|RETAIN JUDGE A DARCI A.V. PHILLIPS|1|NO|2
general|2024|sheridan|18|1|18-1|RETAIN JUDGE B BENJAMIN KIRVEN|1|YES|28
general|2024|sheridan|18|1|18-1|RETAIN JUDGE B BENJAMIN KIRVEN|1|NO|6
general|2024|sheridan|18|1|18-1|SHERIDAN CO SCH DIST NO. I AT-LARGE TRUSTEE|1|SHARON MCCRIGHT|20
general|2024|sheridan|18|1|18-1|SHERIDAN CO SCH DIST NO. I AT-LARGE TRUSTEE|1|MORGAN (BARKER) STALICK|13
general|2024|sheridan|18|1|18-1|SHERIDAN CO SCH DIST NO. I AT-LARGE TRUSTEE|1|JUSTIN KIDNEIGH|5
general|2024|sheridan|18|1|18-1|SHERIDAN CO SCH DIST NO. I AT-LARGE TRUSTEE|1|Write-In Totals|0
general|2024|sheridan|18|1|18-1|SHERIDAN CO SCH DIST NO. I BIG HORN TRUSTEE|1|BRIAN DAVIDSON|31
general|2024|sheridan|18|1|18-1|SHERIDAN CO SCH DIST NO. I BIG HORN TRUSTEE|1|NICHOLAS ZENT|6
general|2024|sheridan|18|1|18-1|SHERIDAN CO SCH DIST NO. I BIG HORN TRUSTEE|1|Write-In Totals|0
general|2024|sheridan|18|1|18-1|SHERIDAN CO SCH DIST NO. I TONGUE RIVER TRUSTEE|1|MERCEDES BITEMAN|38
general|2024|sheridan|18|1|18-1|SHERIDAN CO SCH DIST NO. I TONGUE RIVER TRUSTEE|1|Write-In Totals|1
general|2024|sheridan|18|1|18-1|NORTHERN WY COMM COLL DIST AT-LARGE TRUSTEES|4|TRACY SWANSON|27
general|2024|sheridan|18|1|18-1|NORTHERN WY COMM COLL DIST AT-LARGE TRUSTEES|4|GARY REYNOLDS|22
general|2024|sheridan|18|1|18-1|NORTHERN WY COMM COLL DIST AT-LARGE TRUSTEES|4|TOM RINGLEY|22
general|2024|sheridan|18|1|18-1|NORTHERN WY COMM COLL DIST AT-LARGE TRUSTEES|4|BOB LEIBRICH|18
general|2024|sheridan|18|1|18-1|NORTHERN WY COMM COLL DIST AT-LARGE TRUSTEES|4|Write-In Totals|4
general|2024|sheridan|18|1|18-1|SHERIDAN CO CONSERV DIST SUP RURAL|1|STEPHANIE MASTERS|23
general|2024|sheridan|18|1|18-1|SHERIDAN CO CONSERV DIST SUP RURAL|1|BRIAN CHERNI|20
general|2024|sheridan|18|1|18-1|SHERIDAN CO CONSERV DIST SUP RURAL|1|Write-In Totals|1
general|2024|sheridan|18|1|18-1|SHERIDAN CO CONSERV DIST SUP AT-LARGE TRUSTEES|1|JESSICA M WESTERN|29
general|2024|sheridan|18|1|18-1|SHERIDAN CO CONSERV DIST SUP AT-LARGE TRUSTEES|1|Write-In Totals|1
general|2024|sheridan|18|1|18-1|CONSTITUTIONAL AMENDMENT A|1|FOR|26
general|2024|sheridan|18|1|18-1|CONSTITUTIONAL AMENDMENT A|1|AGAINST|16
general|2024|sheridan|18|1|18-1|BALLOT PROPOSITION NO. I|1|purpose capital facilities sales and use|24
general|2024|sheridan|18|1|18-1|BALLOT PROPOSITION NO. I|1|capital facilities sales and use tax|23
